id,smarts,entry_id,mechanism_id
42,[N&D3&v3&H0&+0&R:1]1-[C&D2&v4&H2&+0&R&z2:2]-[N&D3&v3&H0&+0&R:3]-[C&D2&v4&H2&+0&R&z1:4]-[C@@&D3&v4&H1&+0&R&z1:5]-1-[C&D2&v4&H2&+0&R&z1:6].[c&D2&v4&H1&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z1:8]>>[C&D1&v4&H3&+0&!R&z0:2]-[c&D3&v4&H0&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z1:8].[N&D2&v3&H0&+0&R:1]=[C&D3&v4&H0&+0&R&z1:5](-[C&D2&v4&H2&+0&!R&z1:4]-[N&D2&v3&H1&+0&!R:3])-[C&D2&v4&H2&+0&R&z1:6],[31],[2]
43,[C&D1&v4&H3&+0&!R&z0:1]-[c&D3&v4&H0&+0&R&z0:2]:[c&D2&v4&H1&+0&R&z1:3].[N&D2&v3&H0&+0&R:4]=[C&D3&v4&H0&+0&R&z1:5](-[C&D2&v4&H2&+0&!R&z1:6]-[N&D2&v3&H1&+0&!R:7])-[C&D2&v4&H2&+0&R&z1:8]>>[N&D3&v3&H0&+0&R:4]1-[C&D2&v4&H2&+0&R&z2:1]-[N&D3&v3&H0&+0&R:7]-[C&D2&v4&H2&+0&R&z1:6]-[C@@&D3&v4&H1&+0&R&z1:5]-1-[C&D2&v4&H2&+0&R&z1:8].[c&D2&v4&H1&+0&R&z0:2]:[c&D2&v4&H1&+0&R&z1:3],[31],[2]
44,[O&D1&v2&H1&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3]-[O&D1&v2&H1&+0&!R:4]>>[O&D1&v2&H1&+0&!R:2].[O&D2&v2&H0&+0&!R:1]-[P&D4&v5&H0&+0&!R:3]-[O&D1&v2&H1&+0&!R:4],"[35, 35]","[1, 1]"
45,[C&D1&v4&H3&+0&!R&z0:1]-[C@&D3&v4&H1&+0&!R&z1:2](-[Cl&D1&v1&H0&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4].[O&D0&v2&H2&+0&!R:5]>>[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H1&+0&!R&z1:2](-[O&D1&v2&H1&+0&!R:5])-[C&D3&v4&H0&+0&!R&z2:4].[Cl&D0&v1&H1&+0&!R:3],[36],[1]
46,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H1&+0&!R&z1:2](-[O&D1&v2&H1&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4].[Cl&D0&v1&H1&+0&!R:5]>>[C&D1&v4&H3&+0&!R&z0:1]-[C@&D3&v4&H1&+0&!R&z1:2](-[Cl&D1&v1&H0&+0&!R:5])-[C&D3&v4&H0&+0&!R&z2:4].[O&D0&v2&H2&+0&!R:3],[36],[1]
47,[O&D0&v2&H2&+0&!R:1].[O&D0&v2&H2&+0&!R:2].[c&D3&v4&H0&+0&R&z2:3]1:[c&D3&v4&H0&+0&R&z1:4]:[n&D2&v3&H0&+0&R:5]:[c&D2&v4&H1&+0&R&z2:6]:[n&D3&v3&H0&+0&R:7]:1-[C@@&D3&v4&H1&+0&R&z2:8]1-[O&D2&v2&H0&+0&R:9]-[C@@&D3&v4&H1&+0&R&z1:10](-[C&D2&v4&H2&+0&!R&z1:11])-[C@&D3&v4&H1&+0&R&z1:12](-[O&D1&v2&H1&+0&!R:13])-[C@&D3&v4&H1&+0&R&z1:14]-1-[O&D1&v2&H1&+0&!R:15]>>[O&D0&v2&H2&+0&!R:15].[O&D1&v2&H0&+0&!R:1]=[C&D2&v4&H1&+0&!R&z2:6]-[O&D1&v2&H1&+0&!R:2].[c&D3&v4&H0&+0&R&z2:3]1:[c&D3&v4&H0&+0&R&z1:4]-[N&D2&v3&H0&+0&R:5]=[C&D3&v4&H0&+0&R&z1:14](-[C@@&D3&v4&H1&+0&!R&z1:12](-[O&D1&v2&H1&+0&!R:13])-[C@@&D3&v4&H1&+0&!R&z1:10](-[O&D1&v2&H1&+0&!R:9])-[C&D2&v4&H2&+0&!R&z1:11])-[C&D2&v4&H2&+0&R&z1:8]-[N&D2&v3&H1&+0&R:7]-1,[38],[1]
48,[O&D0&v2&H2&+0&!R:1].[O&D1&v2&H0&+0&!R:2]=[C&D2&v4&H1&+0&!R&z2:3]-[O&D1&v2&H1&+0&!R:4].[c&D3&v4&H0&+0&R&z2:5]1:[c&D3&v4&H0&+0&R&z1:6]-[N&D2&v3&H0&+0&R:7]=[C&D3&v4&H0&+0&R&z1:8](-[C@@&D3&v4&H1&+0&!R&z1:9](-[O&D1&v2&H1&+0&!R:10])-[C@@&D3&v4&H1&+0&!R&z1:11](-[O&D1&v2&H1&+0&!R:12])-[C&D2&v4&H2&+0&!R&z1:13])-[C&D2&v4&H2&+0&R&z1:14]-[N&D2&v3&H1&+0&R:15]-1>>[O&D0&v2&H2&+0&!R:2].[O&D0&v2&H2&+0&!R:4].[c&D3&v4&H0&+0&R&z2:5]1:[c&D3&v4&H0&+0&R&z1:6]:[n&D2&v3&H0&+0&R:7]:[c&D2&v4&H1&+0&R&z2:3]:[n&D3&v3&H0&+0&R:15]:1-[C@@&D3&v4&H1&+0&R&z2:14]1-[O&D2&v2&H0&+0&R:12]-[C@@&D3&v4&H1&+0&R&z1:11](-[C&D2&v4&H2&+0&!R&z1:13])-[C@&D3&v4&H1&+0&R&z1:9](-[O&D1&v2&H1&+0&!R:10])-[C@&D3&v4&H1&+0&R&z1:8]-1-[O&D1&v2&H1&+0&!R:1],[38],[1]
49,[O&D1&v2&H1&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3]>>[O&D1&v2&H1&+0&!R:2].[O&D2&v2&H0&+0&!R:1]-[P&D4&v5&H0&+0&!R:3],"[40, 40, 653, 653]","[1, 1, 1, 1]"
50,[O&D0&v2&H2&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3]=[O&D1&v2&H0&+0&!R:4]>>[O&D1&v2&H1&+0&!R:2].[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:1],"[42, 242]","[1, 1]"
51,[O&D1&v2&H1&+0&!R:1].[P&D4&v5&H0&+0&!R:2](=[O&D1&v2&H0&+0&!R:3])-[O&D1&v2&H1&+0&!R:4]>>[O&D0&v2&H2&+0&!R:4].[O&D2&v2&H0&+0&!R:1]-[P&D4&v5&H0&+0&!R:2]=[O&D1&v2&H0&+0&!R:3],"[42, 242]","[1, 1]"
52,[O&D0&v2&H2&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:5]>>[O&D1&v2&H0&+0&!R:4]=[P&D4&v5&H0&+0&!R:3](-[O&D1&v2&H1&+0&!R:5])-[O&D1&v2&H1&+0&!R:1].[O&D1&v2&H1&+0&!R:2],"[44, 546, 546]","[1, 1, 2]"
53,[O&D1&v2&H0&+0&!R:1]=[P&D4&v5&H0&+0&!R:2](-[O&D1&v2&H1&+0&!R:3])-[O&D1&v2&H1&+0&!R:4].[O&D1&v2&H1&+0&!R:5]>>[O&D0&v2&H2&+0&!R:4].[O&D2&v2&H0&+0&!R:5]-[P&D4&v5&H0&+0&!R:2](=[O&D1&v2&H0&+0&!R:1])-[O&D1&v2&H1&+0&!R:3],"[44, 546, 546]","[1, 1, 2]"
54,([O&D1&v2&H1&+0&!R:1].[O&D2&v2&H0&+0&!R:2]-[C@@&D3&v4&H1&+0&R&z1:3]1-[C@&D3&v4&H1&+0&R&z1:4](-[O&D1&v2&H1&+0&!R:5])-[C@@&D3&v4&H1&+0&R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C@&D3&v4&H1&+0&R&z2:8](-[O&D2&v2&H0&+0&!R:9])-[O&D2&v2&H0&+0&R:10]-[C@&D3&v4&H1&+0&R&z1:11]-1-[C&D2&v4&H2&+0&!R&z1:12])>>[C&D2&v4&H2&+0&!R&z1:12]-[C@@&D3&v4&H1&+0&R&z1:11]1-[O&D2&v2&H0&+0&R:10]-[C@@&D3&v4&H1&+0&R&z2:8](-[O&D2&v2&H0&+0&R:9])-[C@@&D3&v4&H1&+0&R&z1:6](-[C@&D3&v4&H1&+0&R&z1:4](-[C&D3&v4&H1&+0&R&z1:3]-1-[O&D2&v2&H0&+0&R:1])-[O&D1&v2&H1&+0&!R:5])-[O&D1&v2&H1&+0&!R:7].[O&D1&v2&H1&+0&!R:2],[45],[1]
55,[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&R&z1:2]1-[O&D2&v2&H0&+0&R:3]-[C@@&D3&v4&H1&+0&R&z2:4](-[O&D2&v2&H0&+0&R:5])-[C@@&D3&v4&H1&+0&R&z1:6](-[C@&D3&v4&H1&+0&R&z1:7](-[C&D3&v4&H1&+0&R&z1:8]-1-[O&D2&v2&H0&+0&R:9])-[O&D1&v2&H1&+0&!R:10])-[O&D1&v2&H1&+0&!R:11].[O&D1&v2&H1&+0&!R:12]>>([O&D1&v2&H1&+0&!R:9].[O&D2&v2&H0&+0&!R:12]-[C@@&D3&v4&H1&+0&R&z1:8]1-[C@&D3&v4&H1&+0&R&z1:7](-[O&D1&v2&H1&+0&!R:10])-[C@@&D3&v4&H1&+0&R&z1:6](-[O&D1&v2&H1&+0&!R:11])-[C@&D3&v4&H1&+0&R&z2:4](-[O&D2&v2&H0&+0&!R:5])-[O&D2&v2&H0&+0&R:3]-[C@&D3&v4&H1&+0&R&z1:2]-1-[C&D2&v4&H2&+0&!R&z1:1]),[45],[1]
56,[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[N&D1&v3&H2&+0&!R:3]>>[N&D2&v3&H1&+0&!R:3]-[C&D1&v4&H3&+0&!R&z1:1].[S&D2&v2&H0&+0&!R:2],"[46, 350, 691, 703]","[1, 1, 1, 1]"
57,[N&D2&v3&H1&+0&!R:1]-[C&D1&v4&H3&+0&!R&z1:2].[S&D2&v2&H0&+0&!R:3]>>[C&D1&v4&H3&+0&!R&z1:2]-[S&D3&v3&H0&+&!R:3].[N&D1&v3&H2&+0&!R:1],"[46, 350, 691, 703]","[1, 1, 1, 1]"
58,[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&R&z1:2]1-[O&D2&v2&H0&+0&R:3]-[C@&D3&v4&H1&+0&R&z2:4](-[O&D2&v2&H0&+0&!R:5]~[*:6]~[*:7]~[*:8]~[O&D1&v2&H1&+0&!R:9])-[C@&D3&v4&H1&+0&R&z1:10](-[O&D1&v2&H1&+0&!R:11])-[C@&D3&v4&H1&+0&R&z1:12]-1-[O&D1&v2&H1&+0&!R:13].[n&D2&v3&H1&+0&R:14]>>[*:6](~[O&D1&v2&H1&+0&!R:5])~[*:7]~[*:8]~[O&D1&v2&H1&+0&!R:9].[n&D3&v3&H0&+0&R:14]-[C&D3&v4&H1&+0&R&z2:4]1-[O&D2&v2&H0&+0&R:3]-[C@&D3&v4&H1&+0&R&z1:2](-[C&D2&v4&H2&+0&!R&z1:1])-[C@@&D3&v4&H1&+0&R&z1:12](-[O&D1&v2&H1&+0&!R:13])-[C@@&D3&v4&H1&+0&R&z1:10]-1-[O&D1&v2&H1&+0&!R:11],[48],[1]
59,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[n&D3&v3&H0&+0&R:6]-[C&D3&v4&H1&+0&R&z2:7]1-[O&D2&v2&H0&+0&R:8]-[C@&D3&v4&H1&+0&R&z1:9](-[C&D2&v4&H2&+0&!R&z1:10])-[C@@&D3&v4&H1&+0&R&z1:11](-[O&D1&v2&H1&+0&!R:12])-[C@@&D3&v4&H1&+0&R&z1:13]-1-[O&D1&v2&H1&+0&!R:14]>>[C&D2&v4&H2&+0&!R&z1:10]-[C@@&D3&v4&H1&+0&R&z1:9]1-[O&D2&v2&H0&+0&R:8]-[C@&D3&v4&H1&+0&R&z2:7](-[O&D2&v2&H0&+0&!R:2]~[*:1]~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5])-[C@&D3&v4&H1&+0&R&z1:13](-[O&D1&v2&H1&+0&!R:14])-[C@&D3&v4&H1&+0&R&z1:11]-1-[O&D1&v2&H1&+0&!R:12].[n&D2&v3&H1&+0&R:6],[48],[1]
60,[N&D1&v3&H2&+0&!R:1]-[C@&D3&v4&H1&+0&!R&z1:2](-[C&D2&v4&H2&+0&!R&z0:3])-[C&D3&v4&H0&+0&!R&z2:4]-[O&D1&v2&H1&+0&!R:5]>>[C&D2&v4&H0&+0&!R&z2:4]=[O&D1&v2&H0&+0&!R:5].[N&D1&v3&H2&+0&!R:1]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z0:3],[49],[1]
61,[C&D2&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2].[N&D1&v3&H2&+0&!R:3]-[C&D2&v4&H2&+0&!R&z1:4]-[C&D2&v4&H2&+0&!R&z0:5]>>[N&D1&v3&H2&+0&!R:3]-[C@&D3&v4&H1&+0&!R&z1:4](-[C&D2&v4&H2&+0&!R&z0:5])-[C&D3&v4&H0&+0&!R&z2:1]-[O&D1&v2&H1&+0&!R:2],[49],[1]
62,[C&D3&v4&H0&+0&!R&z2:1](-[O&D1&v2&H1&+0&!R:2])-[c&D3&v4&H0&+0&R&z1:3]>>[O&D1&v2&H0&+0&!R:2]=[C&D2&v4&H0&+0&!R&z2:1].[c&D2&v4&H1&+0&R&z1:3],[50],[1]
63,[O&D1&v2&H0&+0&!R:1]=[C&D2&v4&H0&+0&!R&z2:2].[c&D2&v4&H1&+0&R&z1:3]>>[C&D3&v4&H0&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:1])-[c&D3&v4&H0&+0&R&z1:3],[50],[1]
64,[C&D3&v4&H0&+0&!R&z2:1](-[O&D1&v2&H1&+0&!R:2])-[c&D3&v4&H0&+0&R&z1:3]:[c&D2&v4&H1&+0&R&z0:4]>>[O&D1&v2&H0&+0&!R:2]=[C&D2&v4&H0&+0&!R&z2:1].[c&D2&v4&H1&+0&R&z0:4]:[c&D2&v4&H1&+0&R&z1:3],[50],[3]
65,[O&D1&v2&H0&+0&!R:1]=[C&D2&v4&H0&+0&!R&z2:2].[c&D2&v4&H1&+0&R&z0:3]:[c&D2&v4&H1&+0&R&z1:4]>>[C&D3&v4&H0&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:1])-[c&D3&v4&H0&+0&R&z1:4]:[c&D2&v4&H1&+0&R&z0:3],[50],[3]
66,[C&D3&v4&H0&+0&!R&z2:1](-[O&D1&v2&H1&+0&!R:2])-[c&D3&v4&H0&+0&R&z1:3]:[c&D2&v4&H1&+0&R&z0:4]:[c&D3&v4&H0&+0&R&z2:5]=[O&D1&v2&H0&+0&!R:6]>>[O&D1&v2&H0&+0&!R:2]=[C&D2&v4&H0&+0&!R&z2:1].[O&D1&v2&H0&+0&!R:6]=[c&D3&v4&H0&+0&R&z2:5]:[c&D2&v4&H1&+0&R&z0:4]:[c&D2&v4&H1&+0&R&z1:3],[50],[2]
67,[O&D1&v2&H0&+0&!R:1]=[C&D2&v4&H0&+0&!R&z2:2].[O&D1&v2&H0&+0&!R:3]=[c&D3&v4&H0&+0&R&z2:4]:[c&D2&v4&H1&+0&R&z0:5]:[c&D2&v4&H1&+0&R&z1:6]>>[C&D3&v4&H0&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:1])-[c&D3&v4&H0&+0&R&z1:6]:[c&D2&v4&H1&+0&R&z0:5]:[c&D3&v4&H0&+0&R&z2:4]=[O&D1&v2&H0&+0&!R:3],[50],[2]
68,[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:4](-[O&D1&v2&H1&+0&!R:5])-[O&D1&v2&H1&+0&!R:6].[C&D3&v4&H0&+0&!R&z2:7](-[O&D1&v2&H1&+0&!R:8])-[C&D2&v4&H2&+0&!R&z0:9]-[C&D3&v4&H0&+0&!R&z1:10](=[O&D1&v2&H0&+0&!R:11])~[*:12]~[O&D1&v2&H0&+0&!R:13]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D1&v2&H1&+0&!R:3].[C&D1&v4&H2&+0&!R&z0:9]=[C&D3&v4&H0&+0&!R&z1:10](-[O&D2&v2&H0&+0&!R:11]-[P&D4&v5&H0&+0&!R:4](-[O&D1&v2&H1&+0&!R:5])-[O&D1&v2&H1&+0&!R:6])~[*:12]~[O&D1&v2&H0&+0&!R:13].[O&D1&v2&H0&+0&!R:8]=[C&D2&v4&H0&+0&!R&z2:7],[51],[1]
69,[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D1&v2&H1&+0&!R:3].[C&D1&v4&H2&+0&!R&z0:4]=[C&D3&v4&H0&+0&!R&z1:5](-[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9])~[*:10]~[O&D1&v2&H0&+0&!R:11].[O&D1&v2&H0&+0&!R:12]=[C&D2&v4&H0&+0&!R&z2:13]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9].[C&D3&v4&H0&+0&!R&z2:13](-[O&D1&v2&H1&+0&!R:12])-[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z1:5](=[O&D1&v2&H0&+0&!R:6])~[*:10]~[O&D1&v2&H0&+0&!R:11],[51],[1]
70,[O&D1&v2&H0&+0&!R:1]=[C&D2&v4&H1&+0&!R&z1:2].[O&D1&v2&H0&+0&!R:3]=[C&D3&v4&H0&+0&!R&z1:4](-[C&D2&v4&H2&+0&!R&z1:5])~[*:6]~[*:7]~[*:8]~[O&D1&v2&H1&+0&!R:9].([O&D1&v2&H0&+0&!R:10]=[C&D3&v4&H0&+0&!R&z1:11].[O&D1&v2&H1&+0&!R:12])>>[O&D1&v2&H0&+0&!R:3]=[C&D3&v4&H0&+0&!R&z1:4](~[*:6]~[*:7]~[*:8]~[O&D1&v2&H1&+0&!R:9])-[C&D3&v4&H1&+0&!R&z1:5]-[C&D3&v4&H1&+0&!R&z1:2]-[O&D1&v2&H1&+0&!R:1].[O&D2&v2&H0&+0&R:12]-[C&D4&v4&H0&+0&R&z2:11]-[O&D1&v2&H1&+0&!R:10],[52],[1]
71,[O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&!R&z1:2](~[*:3]~[*:4]~[*:5]~[O&D1&v2&H1&+0&!R:6])-[C&D3&v4&H1&+0&!R&z1:7]-[C&D3&v4&H1&+0&!R&z1:8]-[O&D1&v2&H1&+0&!R:9].[O&D2&v2&H0&+0&R:10]-[C&D4&v4&H0&+0&R&z2:11]-[O&D1&v2&H1&+0&!R:12]>>[O&D1&v2&H0&+0&!R:9]=[C&D2&v4&H1&+0&!R&z1:8].[O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&!R&z1:2](-[C&D2&v4&H2&+0&!R&z1:7])~[*:3]~[*:4]~[*:5]~[O&D1&v2&H1&+0&!R:6].([O&D1&v2&H0&+0&!R:12]=[C&D3&v4&H0&+0&!R&z1:11].[O&D1&v2&H1&+0&!R:10]),[52],[1]
72,[O&D0&v2&H2&+0&!R:1].[O&D1&v2&H0&+0&!R:2]=[C&D2&v4&H1&+0&!R&z1:3].[S&D2&v2&H0&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:5](-[C&D1&v4&H3&+0&!R&z0:6])=[O&D1&v2&H0&+0&!R:7]>>[O&D1&v2&H0&+0&!R:7]=[C&D3&v4&H0&+0&!R&z2:5](-[O&D1&v2&H1&+0&!R:1])-[C&D2&v4&H2&+0&!R&z0:6]-[C&D3&v4&H1&+0&!R&z1:3]-[O&D1&v2&H1&+0&!R:2].[S&D1&v2&H1&+0&!R:4],[53],[1]
73,[O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&!R&z2:2](-[O&D1&v2&H1&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:4]-[C&D3&v4&H1&+0&!R&z1:5]-[O&D1&v2&H1&+0&!R:6].[S&D1&v2&H1&+0&!R:7]>>[O&D0&v2&H2&+0&!R:3].[O&D1&v2&H0&+0&!R:6]=[C&D2&v4&H1&+0&!R&z1:5].[S&D2&v2&H0&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:2](-[C&D1&v4&H3&+0&!R&z0:4])=[O&D1&v2&H0&+0&!R:1],[53],[1]
74,[O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&R&z1:2]-[C&D2&v4&H2&+0&R&z0:3]-[C@&D4&v4&H0&+0&R&z1:4](-[O&D1&v2&H1&+0&!R:5])(-[C&D3&v4&H0&+0&!R&z2:6])-[C&D2&v4&H2&+0&R&z0:7]>>[C&D3&v4&H0&+0&!R&z2:6]-[C&D3&v4&H0&+0&R&z0:4](=[C&D2&v4&H1&+0&R&z0:3]-[C&D3&v4&H0&+0&R&z1:2]=[O&D1&v2&H0&+0&!R:5])-[C&D2&v4&H2&+0&R&z0:7].[O&D0&v2&H2&+0&!R:1],[54],[1]
75,[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H0&+0&R&z0:2](=[C&D2&v4&H1&+0&R&z0:3]-[C&D3&v4&H0&+0&R&z1:4]=[O&D1&v2&H0&+0&!R:5])-[C&D2&v4&H2&+0&R&z0:6].[O&D0&v2&H2&+0&!R:7]>>[O&D1&v2&H0&+0&!R:7]=[C&D3&v4&H0&+0&R&z1:4]-[C&D2&v4&H2&+0&R&z0:3]-[C@&D4&v4&H0&+0&R&z1:2](-[O&D1&v2&H1&+0&!R:5])(-[C&D3&v4&H0&+0&!R&z2:1])-[C&D2&v4&H2&+0&R&z0:6],[54],[1]
76,[O&D1&v2&H0&+0&!R:1]=[C&D3&v4&H0&+0&R&z1:2]-[C&D2&v4&H2&+0&R&z0:3]-[C&D4&v4&H0&+0&R&z1:4]-[O&D1&v2&H1&+0&!R:5]>>[C&D3&v4&H0&+0&R&z0:4]=[C&D2&v4&H1&+0&R&z0:3]-[C&D3&v4&H0&+0&R&z1:2]=[O&D1&v2&H0&+0&!R:1].[O&D0&v2&H2&+0&!R:5],[55],[1]
77,[C&D3&v4&H0&+0&R&z0:1]=[C&D2&v4&H1&+0&R&z0:2]-[C&D3&v4&H0&+0&R&z1:3]=[O&D1&v2&H0&+0&!R:4].[O&D0&v2&H2&+0&!R:5]>>[O&D1&v2&H0&+0&!R:4]=[C&D3&v4&H0&+0&R&z1:3]-[C&D2&v4&H2&+0&R&z0:2]-[C&D4&v4&H0&+0&R&z1:1]-[O&D1&v2&H1&+0&!R:5],[55],[1]
78,[O&D2&v2&H0&+0&!R:1]-[C@&D3&v4&H1&+0&R&z1:2]1-[C@&D3&v4&H1&+0&R&z1:3](-[O&D1&v2&H1&+0&!R:4])-[C@@&D3&v4&H1&+0&R&z2:5](-[n&D3&v3&H0&+0&R:6]:[c&D2&v4&H1&+0&R&z1:7]:[c&D2&v4&H1&+0&R&z0:8])-[O&D2&v2&H0&+0&R:9]-[C@@&D3&v4&H1&+0&R&z1:10]-1-[C&D2&v4&H2&+0&!R&z1:11]>>[O&D2&v2&H0&+0&!R:1]-[C@@&D3&v4&H1&+0&R&z1:2]1-[C@&D3&v4&H1&+0&R&z1:10](-[C&D2&v4&H2&+0&!R&z1:11])-[O&D2&v2&H0&+0&R:9]-[C&D3&v4&H1&+0&R&z1:5](-[c&D3&v4&H0&+0&R&z0:8]:[c&D2&v4&H1&+0&R&z1:7]:[n&D2&v3&H1&+0&R:6])-[C@@&D3&v4&H1&+0&R&z1:3]-1-[O&D1&v2&H1&+0&!R:4],"[56, 493]","[3, 3]"
79,[O&D2&v2&H0&+0&!R:1]-[C@@&D3&v4&H1&+0&R&z1:2]1-[C@&D3&v4&H1&+0&R&z1:3](-[C&D2&v4&H2&+0&!R&z1:4])-[O&D2&v2&H0&+0&R:5]-[C&D3&v4&H1&+0&R&z1:6](-[c&D3&v4&H0&+0&R&z0:7]:[c&D2&v4&H1&+0&R&z1:8]:[n&D2&v3&H1&+0&R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-1-[O&D1&v2&H1&+0&!R:11]>>[O&D2&v2&H0&+0&!R:1]-[C@&D3&v4&H1&+0&R&z1:2]1-[C@&D3&v4&H1&+0&R&z1:10](-[O&D1&v2&H1&+0&!R:11])-[C@@&D3&v4&H1&+0&R&z2:6](-[n&D3&v3&H0&+0&R:9]:[c&D2&v4&H1&+0&R&z1:8]:[c&D2&v4&H1&+0&R&z0:7])-[O&D2&v2&H0&+0&R:5]-[C@@&D3&v4&H1&+0&R&z1:3]-1-[C&D2&v4&H2&+0&!R&z1:4],"[56, 493]","[3, 3]"
80,[O&D2&v2&H0&+0&!R:1]-[C@@&D3&v4&H1&+0&R&z1:2]1-[C@@&D3&v4&H1&+0&R&z1:3](-[O&D1&v2&H1&+0&!R:4])-[C@&D3&v4&H1&+0&R&z2:5](-[n&D3&v3&H0&+0&R:6]:[c&D2&v4&H1&+0&R&z1:7]:[c&D2&v4&H1&+0&R&z0:8]:[c&D3&v4&H0&+0&R&z2:9]=[O&D1&v2&H0&+0&!R:10])-[O&D2&v2&H0&+0&R:11]-[C@&D3&v4&H1&+0&R&z1:12]-1-[C&D2&v4&H2&+0&!R&z1:13]>>[O&D2&v2&H0&+0&!R:1]-[C@&D3&v4&H1&+0&R&z1:2]1-[C@@&D3&v4&H1&+0&R&z1:12](-[C&D2&v4&H2&+0&!R&z1:13])-[O&D2&v2&H0&+0&R:11]-[C&D3&v4&H1&+0&R&z1:5](-[c&D3&v4&H0&+0&R&z0:8](:[c&D2&v4&H1&+0&R&z1:7]:[n&D2&v3&H1&+0&R:6]):[c&D3&v4&H0&+0&R&z2:9]=[O&D1&v2&H0&+0&!R:10])-[C@&D3&v4&H1&+0&R&z1:3]-1-[O&D1&v2&H1&+0&!R:4],"[56, 493]","[2, 1]"
81,[O&D2&v2&H0&+0&!R:1]-[C@&D3&v4&H1&+0&R&z1:2]1-[C@@&D3&v4&H1&+0&R&z1:3](-[C&D2&v4&H2&+0&!R&z1:4])-[O&D2&v2&H0&+0&R:5]-[C&D3&v4&H1&+0&R&z1:6](-[c&D3&v4&H0&+0&R&z0:7](:[c&D2&v4&H1&+0&R&z1:8]:[n&D2&v3&H1&+0&R:9]):[c&D3&v4&H0&+0&R&z2:10]=[O&D1&v2&H0&+0&!R:11])-[C@&D3&v4&H1&+0&R&z1:12]-1-[O&D1&v2&H1&+0&!R:13]>>[O&D2&v2&H0&+0&!R:1]-[C@@&D3&v4&H1&+0&R&z1:2]1-[C@@&D3&v4&H1&+0&R&z1:12](-[O&D1&v2&H1&+0&!R:13])-[C@&D3&v4&H1&+0&R&z2:6](-[n&D3&v3&H0&+0&R:9]:[c&D2&v4&H1&+0&R&z1:8]:[c&D2&v4&H1&+0&R&z0:7]:[c&D3&v4&H0&+0&R&z2:10]=[O&D1&v2&H0&+0&!R:11])-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:3]-1-[C&D2&v4&H2&+0&!R&z1:4],"[56, 493]","[2, 1]"
