id,smarts,confidence
14083,[C&D3&v4&H0&+0&R&z0:1]1=[C&D2&v4&H1&+0&R&z1:2]-[N&D3&v3&H0&+0&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11])-[C&D2&v4&H1&+0&R&z1:12]=[C&D2&v4&H1&+0&R&z0:13]-[C&D2&v4&H2&+0&R&z0:14]-1.[O&D1&v2&H0&+0&!R:15]=[O&D1&v2&H0&+0&!R:16].[O&D1&v2&H1&+0&!R:17]-[c&D3&v4&H0&+0&R&z1:18]1:[c&D2&v4&H1&+0&R&z0:19]:[c&D2&v4&H1&+0&R&z0:20]:[c&D2&v4&H1&+0&R&z0:21]:[c&D3&v4&H0&+0&R&z1:22]2:[c&D3&v4&H0&+0&R&z1:23]:1:[n&D2&v3&H0&+0&R:24]:[c&D3&v4&H0&+0&R&z1:25]1:[c&D2&v4&H1&+0&R&z0:26]:[c&D2&v4&H1&+0&R&z0:27]:[c&D2&v4&H1&+0&R&z0:28]:[c&D3&v4&H0&+0&R&z1:29](-[O&D1&v2&H1&+0&!R:30]):[c&D3&v4&H0&+0&R&z1:31]:1:[n&D3&v4&H0&+&R:32]:2-[#8&-:33]>>[O&D0&v2&H2&+0&!R:15].[O&D1&v2&H0&+0&!R:17]=[C&D3&v4&H0&+0&R&z1:18]1-[C&D2&v4&H2&+0&R&z0:19]-[C&D2&v4&H2&+0&R&z0:20]-[C&D2&v4&H2&+0&R&z0:21]-[C&D3&v4&H1&+0&R&z1:22]2-[C&D3&v4&H1&+0&R&z1:23]-1-[N&D3&v3&H0&+0&R:24](-[#8&-:16])-[C&D3&v4&H1&+0&R&z1:25]1-[C&D2&v4&H2&+0&R&z0:26]-[C&D2&v4&H2&+0&R&z0:27]-[C&D2&v4&H2&+0&R&z0:28]-[C&D3&v4&H0&+0&R&z1:29](=[O&D1&v2&H0&+0&!R:30])-[C&D3&v4&H1&+0&R&z1:31]-1-[N&D3&v3&H0&+0&R:32]-2-[#8&-:33].[c&D3&v4&H0&+0&R&z0:1]1:[c&D2&v4&H1&+0&R&z0:14]:[c&D2&v4&H1&+0&R&z0:13]:[c&D2&v4&H1&+0&R&z1:12]:[n&D3&v4&H0&+&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11]):[c&D2&v4&H1&+0&R&z1:2]:1,0.2224255055546416
14084,[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&R&z1:2]1-[O&D2&v2&H0&+0&R:3]-[C&D3&v4&H1&+0&R&z2:4](-[O&D1&v2&H1&+0&!R:5])-[C@@&D3&v4&H1&+0&R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@&D3&v4&H1&+0&R&z1:10]-1-[O&D1&v2&H1&+0&!R:11].[C&D3&v4&H0&+0&R&z0:12]1=[C&D2&v4&H1&+0&R&z1:13]-[N&D3&v3&H0&+0&R:14](-[C@&D3&v4&H1&+0&R&z2:15]2-[O&D2&v2&H0&+0&R:16]-[C@&D3&v4&H1&+0&R&z1:17](-[C&D2&v4&H2&+0&!R&z1:18])-[C@@&D3&v4&H1&+0&R&z1:19](-[O&D1&v2&H1&+0&!R:20])-[C@@&D3&v4&H1&+0&R&z1:21]-2-[O&D1&v2&H1&+0&!R:22])-[C&D2&v4&H1&+0&R&z1:23]=[C&D2&v4&H1&+0&R&z0:24]-[C&D2&v4&H2&+0&R&z0:25]-1>>[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&!R&z1:2](-[O&D1&v2&H1&+0&!R:3])-[C@@&D3&v4&H1&+0&!R&z1:10](-[O&D1&v2&H1&+0&!R:11])-[C@&D3&v4&H1&+0&!R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@&D3&v4&H1&+0&!R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C&D2&v4&H2&+0&!R&z1:4]-[O&D1&v2&H1&+0&!R:5].[c&D3&v4&H0&+0&R&z0:12]1:[c&D2&v4&H1&+0&R&z0:25]:[c&D2&v4&H1&+0&R&z0:24]:[c&D2&v4&H1&+0&R&z1:23]:[n&D3&v4&H0&+&R:14](-[C@&D3&v4&H1&+0&R&z2:15]2-[O&D2&v2&H0&+0&R:16]-[C@&D3&v4&H1&+0&R&z1:17](-[C&D2&v4&H2&+0&!R&z1:18])-[C@@&D3&v4&H1&+0&R&z1:19](-[O&D1&v2&H1&+0&!R:20])-[C@@&D3&v4&H1&+0&R&z1:21]-2-[O&D1&v2&H1&+0&!R:22]):[c&D2&v4&H1&+0&R&z1:13]:1,0.23630884223754017
14085,[C&D3&v4&H0&+0&R&z0:1]1=[C&D2&v4&H1&+0&R&z1:2]-[N&D3&v3&H0&+0&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11])-[C&D2&v4&H1&+0&R&z1:12]=[C&D2&v4&H1&+0&R&z0:13]-[C&D2&v4&H2&+0&R&z0:14]-1.[C&D3&v4&H0&+0&R&z1:15]=[C&D2&v4&H1&+0&R&z0:16]>>[C&D3&v4&H1&+0&R&z1:15]-[C&D2&v4&H2&+0&R&z0:16].[c&D3&v4&H0&+0&R&z0:1]1:[c&D2&v4&H1&+0&R&z0:14]:[c&D2&v4&H1&+0&R&z0:13]:[c&D2&v4&H1&+0&R&z1:12]:[n&D3&v4&H0&+&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11]):[c&D2&v4&H1&+0&R&z1:2]:1,0.4324405466903999
14086,[C&D3&v4&H0&+0&R&z0:1]1=[C&D2&v4&H1&+0&R&z1:2]-[N&D3&v3&H0&+0&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11])-[C&D2&v4&H1&+0&R&z1:12]=[C&D2&v4&H1&+0&R&z0:13]-[C&D2&v4&H2&+0&R&z0:14]-1.[O&D1&v2&H0&+0&!R:15]=[N&D3&v4&H0&+&!R:16]-[O&D2&v2&H0&+0&!R:17]~[*:18]~[*:19]~[O&D1&v2&H1&+0&!R:20]>>[*:19](~[O&D1&v2&H1&+0&!R:20])~[*:18]~[O&D1&v2&H1&+0&!R:17].[O&D1&v2&H0&+0&!R:15]=[N&D2&v3&H0&+0&!R:16].[c&D3&v4&H0&+0&R&z0:1]1:[c&D2&v4&H1&+0&R&z0:14]:[c&D2&v4&H1&+0&R&z0:13]:[c&D2&v4&H1&+0&R&z1:12]:[n&D3&v4&H0&+&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11]):[c&D2&v4&H1&+0&R&z1:2]:1,0.3939711853810727
14087,[#8&-:1]-[N&D3&v4&H0&+&!R:2]=[O&D1&v2&H0&+0&!R:3].[C&D3&v4&H0&+0&R&z0:4]1=[C&D2&v4&H1&+0&R&z1:5]-[N&D3&v3&H0&+0&R:6](-[C@&D3&v4&H1&+0&R&z2:7]2-[O&D2&v2&H0&+0&R:8]-[C@&D3&v4&H1&+0&R&z1:9](-[C&D2&v4&H2&+0&!R&z1:10])-[C@@&D3&v4&H1&+0&R&z1:11](-[O&D1&v2&H1&+0&!R:12])-[C@@&D3&v4&H1&+0&R&z1:13]-2-[O&D1&v2&H1&+0&!R:14])-[C&D2&v4&H1&+0&R&z1:15]=[C&D2&v4&H1&+0&R&z0:16]-[C&D2&v4&H2&+0&R&z0:17]-1>>[O&D0&v2&H2&+0&!R:1].[O&D1&v2&H0&+0&!R:3]=[N&D2&v3&H0&+0&!R:2].[c&D3&v4&H0&+0&R&z0:4]1:[c&D2&v4&H1&+0&R&z0:17]:[c&D2&v4&H1&+0&R&z0:16]:[c&D2&v4&H1&+0&R&z1:15]:[n&D3&v4&H0&+&R:6](-[C@&D3&v4&H1&+0&R&z2:7]2-[O&D2&v2&H0&+0&R:8]-[C@&D3&v4&H1&+0&R&z1:9](-[C&D2&v4&H2&+0&!R&z1:10])-[C@@&D3&v4&H1&+0&R&z1:11](-[O&D1&v2&H1&+0&!R:12])-[C@@&D3&v4&H1&+0&R&z1:13]-2-[O&D1&v2&H1&+0&!R:14]):[c&D2&v4&H1&+0&R&z1:5]:1,0.2811760733199863
14088,[C&D3&v4&H0&+0&R&z0:1]1=[C&D2&v4&H1&+0&R&z1:2]-[N&D3&v3&H0&+0&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11])-[C&D2&v4&H1&+0&R&z1:12]=[C&D2&v4&H1&+0&R&z0:13]-[C&D2&v4&H2&+0&R&z0:14]-1.[O&D1&v2&H0&+0&!R:15]=[c&D3&v4&H0&+0&R&z1:16]1:[c&D3&v4&H0&+0&R&z0:17]:[c&D3&v4&H0&+0&R&z1:18]:[o&D2&v2&H0&+0&R:19]:[c&D2&v4&H1&+0&R&z1:20]:[c&D3&v4&H0&+0&R&z0:21]:1-[c&D3&v4&H0&+0&R&z0:22]>>[O&D1&v2&H0&+0&!R:15]=[C&D3&v4&H0&+0&R&z1:16]1-[c&D3&v4&H0&+0&R&z0:17]:[c&D3&v4&H0&+0&R&z1:18]-[O&D2&v2&H0&+0&R:19]-[C&D2&v4&H2&+0&R&z1:20]-[C&D3&v4&H1&+0&R&z0:21]-1-[c&D3&v4&H0&+0&R&z0:22].[c&D3&v4&H0&+0&R&z0:1]1:[c&D2&v4&H1&+0&R&z0:14]:[c&D2&v4&H1&+0&R&z0:13]:[c&D2&v4&H1&+0&R&z1:12]:[n&D3&v4&H0&+&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11]):[c&D2&v4&H1&+0&R&z1:2]:1,0.45708196999353357
14089,[N&D3&v3&H0&+0&R:1]-[C@&D3&v4&H1&+0&R&z2:2]1-[O&D2&v2&H0&+0&R:3]-[C@&D3&v4&H1&+0&R&z1:4](~[*:5]~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:9])-[O&D2&v2&H0&+0&!R:10]-[P&D4&v5&H0&+0&!R:11](-[O&D2&v2&H0&+0&!R:12]-[C&D2&v4&H2&+0&!R&z1:13]-[C@@&D3&v4&H1&+0&R&z1:14]2-[O&D2&v2&H0&+0&R:15]-[C@@&D3&v4&H1&+0&R&z2:16](-[n&D3&v3&H0&+0&R:17])-[C@&D3&v4&H1&+0&R&z1:18](-[O&D2&v2&H0&+0&!R:19])-[C@&D3&v4&H1&+0&R&z1:20]-2-[O&D1&v2&H1&+0&!R:21])(=[O&D1&v2&H0&+0&!R:22])-[O&D1&v2&H1&+0&!R:23])~[H1@@:24](~[O&D1&v2&H1&+0&!R:25])~[C@@&D3&v4&H1&+0&R&z1:26]-1-[O&D1&v2&H1&+0&!R:27].[O&D0&v2&H2&+0&!R:28]>>[N&D3&v3&H0&+0&R:1]-[C@&D3&v4&H1&+0&R&z2:2]1-[O&D2&v2&H0&+0&R:3]-[C@&D3&v4&H1&+0&R&z1:4](~[*:5]~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:9])-[O&D1&v2&H1&+0&!R:28])~[H1@@:24](~[O&D1&v2&H1&+0&!R:25])~[C@@&D3&v4&H1&+0&R&z1:26]-1-[O&D1&v2&H1&+0&!R:27].[n&D3&v3&H0&+0&R:17]-[C@&D3&v4&H1&+0&R&z2:16]1-[O&D2&v2&H0&+0&R:15]-[C@&D3&v4&H1&+0&R&z1:14](-[C&D2&v4&H2&+0&!R&z1:13]-[O&D2&v2&H0&+0&!R:12]-[P&D4&v5&H0&+0&!R:11](=[O&D1&v2&H0&+0&!R:22])(-[O&D1&v2&H1&+0&!R:23])-[O&D1&v2&H1&+0&!R:10])-[C@@&D3&v4&H1&+0&R&z1:20](-[O&D1&v2&H1&+0&!R:21])-[C@@&D3&v4&H1&+0&R&z1:18]-1-[O&D2&v2&H0&+0&!R:19],0.3187060382178096
14090,[N&D3&v3&H0&+0&R:1]-[C@&D3&v4&H1&+0&R&z2:2]1-[O&D2&v2&H0&+0&R:3]~[H1@:4](~[*:5]~[*:6]~[*:7]~[*:8]~[*:9]~[*:10]~[*:11]~[H1@:12]2~[O&D2&v2&H0&+0&R:13]-[C@@&D3&v4&H1&+0&R&z2:14](-[n&D3&v3&H0&+0&R:15])-[C@&D3&v4&H1&+0&R&z1:16](-[O&D2&v2&H0&+0&!R:17]-[P&D4&v5&H0&+0&!R:18](=[O&D1&v2&H0&+0&!R:19])(-[O&D1&v2&H1&+0&!R:20])-[O&D1&v2&H1&+0&!R:21])-[C@&D3&v4&H1&+0&R&z1:22]~2-[O&D1&v2&H1&+0&!R:23])~[H1@@:24](~[O&D1&v2&H1&+0&!R:25])~[C@@&D3&v4&H1&+0&R&z1:26]-1-[O&D1&v2&H1&+0&!R:27].[O&D0&v2&H2&+0&!R:28]>>[N&D3&v3&H0&+0&R:1]-[C@&D3&v4&H1&+0&R&z2:2]1-[O&D2&v2&H0&+0&R:3]~[H1@:4](~[*:5]~[*:6]~[*:7]~[*:8]~[*:9]~[*:10]~[*:11]~[H1@:12]2~[O&D2&v2&H0&+0&R:13]-[C@@&D3&v4&H1&+0&R&z2:14](-[n&D3&v3&H0&+0&R:15])-[C@&D3&v4&H1&+0&R&z1:16](-[O&D1&v2&H1&+0&!R:17])-[C@&D3&v4&H1&+0&R&z1:22]~2-[O&D1&v2&H1&+0&!R:23])~[H1@@:24](~[O&D1&v2&H1&+0&!R:25])~[C@@&D3&v4&H1&+0&R&z1:26]-1-[O&D1&v2&H1&+0&!R:27].[O&D1&v2&H0&+0&!R:19]=[P&D4&v5&H0&+0&!R:18](-[O&D1&v2&H1&+0&!R:20])(-[O&D1&v2&H1&+0&!R:28])-[O&D1&v2&H1&+0&!R:21],0.4309860994578424
14091,[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&R&z1:2]1-[O&D2&v2&H0&+0&R:3]-[C&D3&v4&H1&+0&R&z2:4](-[O&D1&v2&H1&+0&!R:5])-[C@&D3&v4&H1&+0&R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@&D3&v4&H1&+0&R&z1:10]-1-[O&D1&v2&H1&+0&!R:11].[C&D3&v4&H0&+0&R&z0:12]1=[C&D2&v4&H1&+0&R&z1:13]-[N&D3&v3&H0&+0&R:14](-[C@&D3&v4&H1&+0&R&z2:15]2-[O&D2&v2&H0&+0&R:16]-[C@&D3&v4&H1&+0&R&z1:17](-[C&D2&v4&H2&+0&!R&z1:18])-[C@@&D3&v4&H1&+0&R&z1:19](-[O&D1&v2&H1&+0&!R:20])-[C@@&D3&v4&H1&+0&R&z1:21]-2-[O&D1&v2&H1&+0&!R:22])-[C&D2&v4&H1&+0&R&z1:23]=[C&D2&v4&H1&+0&R&z0:24]-[C&D2&v4&H2&+0&R&z0:25]-1>>[C&D2&v4&H2&+0&!R&z1:1]-[C@@&D3&v4&H1&+0&!R&z1:2](-[O&D1&v2&H1&+0&!R:3])-[C@@&D3&v4&H1&+0&!R&z1:10](-[O&D1&v2&H1&+0&!R:11])-[C@&D3&v4&H1&+0&!R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&!R&z1:6](-[O&D1&v2&H1&+0&!R:7])-[C&D2&v4&H2&+0&!R&z1:4]-[O&D1&v2&H1&+0&!R:5].[c&D3&v4&H0&+0&R&z0:12]1:[c&D2&v4&H1&+0&R&z0:25]:[c&D2&v4&H1&+0&R&z0:24]:[c&D2&v4&H1&+0&R&z1:23]:[n&D3&v4&H0&+&R:14](-[C@&D3&v4&H1&+0&R&z2:15]2-[O&D2&v2&H0&+0&R:16]-[C@&D3&v4&H1&+0&R&z1:17](-[C&D2&v4&H2&+0&!R&z1:18])-[C@@&D3&v4&H1&+0&R&z1:19](-[O&D1&v2&H1&+0&!R:20])-[C@@&D3&v4&H1&+0&R&z1:21]-2-[O&D1&v2&H1&+0&!R:22]):[c&D2&v4&H1&+0&R&z1:13]:1,0.3395491300374686
14092,[C&D3&v4&H0&+0&R&z0:1]1=[C&D2&v4&H1&+0&R&z1:2]-[N&D3&v3&H0&+0&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11])-[C&D2&v4&H1&+0&R&z1:12]=[C&D2&v4&H1&+0&R&z0:13]-[C&D2&v4&H2&+0&R&z0:14]-1.[O&D1&v2&H1&+0&!R:15]-[c&D3&v4&H0&+0&R&z1:16]1:[c&D2&v4&H1&+0&R&z0:17]:[c&D3&v4&H0&+0&R&z1:18](-[O&D1&v2&H1&+0&!R:19]):[c&D2&v4&H1&+0&R&z0:20]:[c&D3&v4&H0&+0&R&z0:21]:[c&D3&v4&H0&+0&R&z0:22]:1>>[O&D1&v2&H0&+0&!R:15]=[C&D3&v4&H0&+0&R&z1:16]1-[C&D2&v4&H2&+0&R&z0:17]-[C&D3&v4&H1&+0&R&z1:18](-[O&D1&v2&H1&+0&!R:19])-[C&D2&v4&H2&+0&R&z0:20]-[c&D3&v4&H0&+0&R&z0:21]:[c&D3&v4&H0&+0&R&z0:22]-1.[c&D3&v4&H0&+0&R&z0:1]1:[c&D2&v4&H1&+0&R&z0:14]:[c&D2&v4&H1&+0&R&z0:13]:[c&D2&v4&H1&+0&R&z1:12]:[n&D3&v4&H0&+&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11]):[c&D2&v4&H1&+0&R&z1:2]:1,0.38974907154040167
14093,[C&D3&v4&H0&+0&R&z0:1]1=[C&D2&v4&H1&+0&R&z1:2]-[N&D3&v3&H0&+0&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11])-[C&D2&v4&H1&+0&R&z1:12]=[C&D2&v4&H1&+0&R&z0:13]-[C&D2&v4&H2&+0&R&z0:14]-1.[O&D1&v2&H1&+0&!R:15]-[C@@&D3&v4&H1&+0&R&z1:16](-[c&D3&v4&H0&+0&R&z0:17])-[C@@&D3&v4&H1&+0&R&z1:18](-[C@&D3&v4&H1&+0&R&z1:19](-[O&D2&v2&H0&+0&R:20])-[c&D3&v4&H0&+0&R&z0:21])-[O&D1&v2&H1&+0&!R:22]>>[O&D0&v2&H2&+0&!R:15].[c&D3&v4&H0&+0&R&z0:17]-[C&D2&v4&H2&+0&R&z0:16]-[C@@&D3&v4&H1&+0&R&z1:18](-[C@&D3&v4&H1&+0&R&z1:19](-[O&D2&v2&H0&+0&R:20])-[c&D3&v4&H0&+0&R&z0:21])-[O&D1&v2&H1&+0&!R:22].[c&D3&v4&H0&+0&R&z0:1]1:[c&D2&v4&H1&+0&R&z0:14]:[c&D2&v4&H1&+0&R&z0:13]:[c&D2&v4&H1&+0&R&z1:12]:[n&D3&v4&H0&+&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11]):[c&D2&v4&H1&+0&R&z1:2]:1,0.44746157527933145
14094,[C&D3&v4&H0&+0&R&z0:1]1=[C&D2&v4&H1&+0&R&z1:2]-[N&D3&v3&H0&+0&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11])-[C&D2&v4&H1&+0&R&z1:12]=[C&D2&v4&H1&+0&R&z0:13]-[C&D2&v4&H2&+0&R&z0:14]-1.[O&D1&v2&H1&+0&!R:15]-[c&D3&v4&H0&+0&R&z1:16]1:[c&D2&v4&H1&+0&R&z0:17]:[c&D3&v4&H0&+0&R&z1:18](-[O&D1&v2&H1&+0&!R:19]):[c&D2&v4&H1&+0&R&z0:20]:[c&D3&v4&H0&+0&R&z1:21](-[O&D1&v2&H1&+0&!R:22]):[c&D2&v4&H1&+0&R&z0:23]:1>>[O&D1&v2&H0&+0&!R:15]=[C&D3&v4&H0&+0&R&z1:16]1-[C&D2&v4&H1&+0&R&z0:17]=[C&D3&v4&H0&+0&R&z1:18](-[O&D1&v2&H1&+0&!R:19])-[C&D2&v4&H2&+0&R&z0:20]-[C&D3&v4&H1&+0&R&z1:21](-[O&D1&v2&H1&+0&!R:22])-[C&D2&v4&H2&+0&R&z0:23]-1.[c&D3&v4&H0&+0&R&z0:1]1:[c&D2&v4&H1&+0&R&z0:14]:[c&D2&v4&H1&+0&R&z0:13]:[c&D2&v4&H1&+0&R&z1:12]:[n&D3&v4&H0&+&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11]):[c&D2&v4&H1&+0&R&z1:2]:1,0.2513675562272752
14095,[C&D3&v4&H0&+0&R&z0:1]1=[C&D2&v4&H1&+0&R&z1:2]-[N&D3&v3&H0&+0&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11])-[C&D2&v4&H1&+0&R&z1:12]=[C&D2&v4&H1&+0&R&z0:13]-[C&D2&v4&H2&+0&R&z0:14]-1.[O&D1&v2&H1&+0&!R:15]-[c&D3&v4&H0&+0&R&z1:16]1:[c&D2&v4&H1&+0&R&z0:17]:[c&D2&v4&H1&+0&R&z0:18]:[c&D3&v4&H0&+0&R&z0:19]:[c&D3&v4&H0&+0&R&z0:20]:[c&D3&v4&H0&+0&R&z1:21]:1-[O&D1&v2&H1&+0&!R:22]>>[O&D1&v2&H1&+0&!R:15]-[C@&D3&v4&H1&+0&R&z1:16]1-[C&D2&v4&H1&+0&R&z0:17]=[C&D2&v4&H1&+0&R&z0:18]-[c&D3&v4&H0&+0&R&z0:19]:[c&D3&v4&H0&+0&R&z0:20]-[C@@&D3&v4&H1&+0&R&z1:21]-1-[O&D1&v2&H1&+0&!R:22].[c&D3&v4&H0&+0&R&z0:1]1:[c&D2&v4&H1&+0&R&z0:14]:[c&D2&v4&H1&+0&R&z0:13]:[c&D2&v4&H1&+0&R&z1:12]:[n&D3&v4&H0&+&R:3](-[C@&D3&v4&H1&+0&R&z2:4]2-[O&D2&v2&H0&+0&R:5]-[C@&D3&v4&H1&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z1:7])-[C@@&D3&v4&H1&+0&R&z1:8](-[O&D1&v2&H1&+0&!R:9])-[C@@&D3&v4&H1&+0&R&z1:10]-2-[O&D1&v2&H1&+0&!R:11]):[c&D2&v4&H1&+0&R&z1:2]:1,0.44132076237508805
