id,smarts,sources,hash
EVODEX.2-Dm366,[#6:4]-[#6:1](=[#8:5])-[#6:3](-[#6:6])(-[#1:82])-[#1:83]>>[#6:4]-[#6:1](=[#8:5])-[#8]-[#6:3](-[#6:6])(-[#1:82])-[#1:83],"EVODEX.2-P1008,EVODEX.2-P1013,EVODEX.2-P2328,EVODEX.2-P3192,EVODEX.2-P3195",7577452170077470559795300568630423936833861825705687575409145553395555711489
EVODEX.2-Dm367,[#6:4]-[#6:1](=[#8:5])-[#6:3](-[#6:6])(-[#1:82])-[#1:83].[#6:36](=[#8:38])-[#6:30]1=[#6:35](-[#7:34](-[#6:39])-[#6:33](=[#6:32](-[#6:31]-1(-[#1:123])-[#1])-[#1:122])-[#1:121])-[#1:97].[#8:78]=[#8:2]>>[#6:4]-[#6:1](=[#8:5])-[#8:2]-[#6:3](-[#6:6])(-[#1:82])-[#1:83].[#6:36](=[#8:38])-[#6:30]1:[#6:31](:[#6:32](:[#6:33](:[#7&+:34](-[#6:39]):[#6:35]:1-[#1:97])-[#1:121])-[#1:122])-[#1:123].[#8:78](-[#1])-[#1],"EVODEX.2-P1010,EVODEX.2-P1014,EVODEX.2-P1992,EVODEX.2-P2253,EVODEX.2-P3191",26518670762647400986975598514624967567370085399121258191490134194054911934069
EVODEX.2-Dm368,[#6:4]-[#6:1](=[#8:5])-[#6:3](-[#6:6])(-[#1:82])-[#1:83].[#8]=[#8:2]>>[#6:4]-[#6:1](=[#8:5])-[#8:2]-[#6:3](-[#6:6])(-[#1:82])-[#1:83],"EVODEX.2-P1012,EVODEX.2-P1015,EVODEX.2-P1994,EVODEX.2-P2255,EVODEX.2-P2316",89515741820235831798340281115791332615520691333630533208548604762345256584545
EVODEX.2-Dm371,([#6:3](=[#8:5])-[#8:2]-[#1].[#6:10]-[#6:1](-[#8:30]-[#1])(-[#6:28])-[#1:54])>>[#6:3](=[#8:5])-[#8:2]-[#6:1](-[#6:28])(-[#6:10])-[#1:54].[#8:30](-[#1])-[#1],"EVODEX.2-P1022,EVODEX.2-P1023,EVODEX.2-P3803,EVODEX.2-P3804,EVODEX.2-P3807",85089119448520024639048261024440449610378420402308215167223462678488566190789
EVODEX.2-Dm373,[#6:9]-[#6:7](-[#8:8]-[#1])(-[#6:1](-[#6:2](=[#8:3])-[#6:4]=[#8:5])(-[#1:29])-[#1:30])-[#1:27]>>[#6:1](-[#6:2](=[#8:3])-[#6:4]=[#8:5])(-[#1:29])(-[#1:30])-[#1].[#6:9]-[#6:7](=[#8:8])-[#1:27],"EVODEX.2-P1025,EVODEX.2-P1934,EVODEX.2-P3787,EVODEX.2-P3790,EVODEX.2-P3829",88474880739203034045710329304584914381968745653525159173533652320448232975083
EVODEX.2-Dm374,[#6:3]-[#6:1](=[#8:4])-[#7:14](-[#6:15])-[#1].[#7:2](-[#6:5])(-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#7:2](-[#6:5])-[#1].[#6:15]-[#7:14](-[#1])-[#1],"EVODEX.2-P1028,EVODEX.2-P1176,EVODEX.2-P1741,EVODEX.2-P1753,EVODEX.2-P1895",70668532688985838269484337346859048170720283888032776013151276771236625401389
EVODEX.2-Dm375,[#6:3]-[#6:1](=[#8:41])-[#6:4]>>[#6:3]-[#6:1](-[#6:4])(-[#7](-[#1])-[#1])-[#1].[#6]-[#6](=[#8:41])-[#6]=[#8],"EVODEX.2-P1031,EVODEX.2-P1089,EVODEX.2-P2974,EVODEX.2-P3327,EVODEX.2-P3336",106900568709473659540598937877159320476850871117733220631735664772929788565160
EVODEX.2-Dm376,[#6:3]-[#6:1](=[#8:2])-[#8:4].[#8:16](-[#8:17]-[#1])-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#8:4])-[#1].[#8:16]=[#8:17],"EVODEX.2-P1032,EVODEX.2-P1037,EVODEX.2-P3835,EVODEX.2-P3838,EVODEX.2-P3839",69466069102909762415028492956343610916764742885639556916781279251225010577704
EVODEX.2-Dm377,[#6:4]-[#6:2](=[#8:5])-[#8:1]-[#6:13].[#8:3](-[#1])-[#1]>>([#6:4]-[#6:2](=[#8:5])-[#8:3]-[#1].[#6:13]-[#8:1]-[#1]),"EVODEX.2-P1033,EVODEX.2-P1035,EVODEX.2-P3742,EVODEX.2-P3744,EVODEX.2-P3746",93425991122379470517069263362138187058172411373244454714101914253871249593317
EVODEX.2-Dm378,[#6:4]-[#6:2](=[#8:5])-[#8:1]-[#6:13]>>([#6:4]-[#6:2](=[#8:5])-[#8]-[#1].[#6:13]-[#8:1]-[#1]),"EVODEX.2-P1034,EVODEX.2-P1036,EVODEX.2-P3743,EVODEX.2-P3745,EVODEX.2-P3747",84055922733883533902456461715996062075716221907797762580003922965809097230002
EVODEX.2-Dm379,[#6:3]-[#6:1](=[#8:2])-[#8:4]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#8:4])-[#1],"EVODEX.2-P1038,EVODEX.2-P3172,EVODEX.2-P3181,EVODEX.2-P3836,EVODEX.2-P3837",30868145203254645516405443994785381955697075598229015491357226390419293850850
EVODEX.2-Dm380,[#6:3]-[#6:1](-[#8:20]-[#1])(-[#1:56])-[#1:57].[#8:22]-[#15:21](=[#8:23])(-[#8:24])-[#8:2]-[#15:16]=[#8:17]>>[#6:3]-[#6:1](-[#8:2]-[#15:16]=[#8:17])(-[#1:56])-[#1:57].[#8:22]-[#15:21](=[#8:23])(-[#8:20]-[#1])-[#8:24],"EVODEX.2-P1048,EVODEX.2-P1050,EVODEX.2-P3348,EVODEX.2-P3733,EVODEX.2-P3736",101580443351527627145430517848999523527338678136466497437214206497616062186343
EVODEX.2-Dm381,[#6:3]-[#6:1](-[#8]-[#1])(-[#1:40])-[#1:41].[#8:28]=[#16:27](=[#8:29])-[#8:2]-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#16:27](=[#8:28])=[#8:29])(-[#1:40])-[#1:41],"EVODEX.2-P1053,EVODEX.2-P2416,EVODEX.2-P2424,EVODEX.2-P2572,EVODEX.2-P2600",18128789444153287391902593399273797682431907326010301322122785074716110924222
EVODEX.2-Dm382,([#6:4]-[#8:2]-[#1].[#6:13]-[#8:1]-[#15:3](=[#8:17])(-[#8:18])-[#8:19])>>([#6:4]-[#8:2]-[#15:3](=[#8:17])(-[#8:18])-[#8:19].[#6:13]-[#8:1]-[#1]),"EVODEX.2-P1058,EVODEX.2-P1068,EVODEX.2-P3401,EVODEX.2-P3857,EVODEX.2-P3860",26005129646826181536837082717215380601063211230600151393082893730161920635484
EVODEX.2-Dm383,[#6:3]-[#6:1](-[#8:27]-[#16:28](=[#8:29])=[#8:30])(-[#1:40])-[#1:41]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#1:40])-[#1:41].[#8:29]=[#16:28](=[#8:30])-[#8:27]-[#1],"EVODEX.2-P1059,EVODEX.2-P2301,EVODEX.2-P2737,EVODEX.2-P2750,EVODEX.2-P2757",98086609346961957904096989030652584769740110095445729076916929411087675029330
EVODEX.2-Dm384,[#7:2](-[#6:39](-[#6:41])(-[#6:42]=[#8:44])-[#1])(-[#1])-[#1].[#6:3]-[#6:1](=[#8:40])-[#6:4]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#6:4])-[#1].[#6:41]-[#6:39](=[#8:40])-[#6:42]=[#8:44],"EVODEX.2-P1071,EVODEX.2-P1088,EVODEX.2-P3213,EVODEX.2-P3324,EVODEX.2-P3337",20336361141234978025594989955127923327279813716173575784976660820080548738958
EVODEX.2-Dm385,[#6:13]-[#6:11](-[#7](-[#1])-[#1])(-[#6:14])-[#1].[#6]-[#6](=[#8:12])-[#6]=[#8]>>[#6:13]-[#6:11](=[#8:12])-[#6:14],"EVODEX.2-P1072,EVODEX.2-P1074,EVODEX.2-P2977,EVODEX.2-P3353,EVODEX.2-P3404",349113146603032004588538139576605605236961389872049806228108863486102948989
EVODEX.2-Dm386,[#6:14]-[#6:11](-[#6:13])(-[#7:2](-[#1])-[#1])-[#1].[#6:3]-[#6:1](=[#8:12])-[#6:4]=[#8:6]>>[#7:2](-[#6:1](-[#6:3])(-[#6:4]=[#8:6])-[#1])(-[#1])-[#1].[#6:14]-[#6:11](=[#8:12])-[#6:13],"EVODEX.2-P1073,EVODEX.2-P2032,EVODEX.2-P2980,EVODEX.2-P3208,EVODEX.2-P3398",83987918257340603320202933514605402559345297131869535046948897084833478115012
EVODEX.2-Dm387,[#6:14]-[#6:11](-[#6:13])(-[#7:2](-[#1])-[#1])-[#1]>>[#7:2](-[#6](-[#6])(-[#6]=[#8])-[#1])(-[#1])-[#1].[#6:14]-[#6:11](=[#8])-[#6:13],"EVODEX.2-P1075,EVODEX.2-P1090,EVODEX.2-P1888,EVODEX.2-P2030,EVODEX.2-P3355",17662769284655439521572032030842866079422327413897769477517807895375478887994
EVODEX.2-Dm388,[#6:3]-[#6:1](-[#8:20]-[#15:22]=[#8:23])(-[#8:4])-[#1:54].[#8:46]=[#15:21](-[#8:47])(-[#8:48])-[#8:2]-[#15:16]=[#8:17]>>[#6:3]-[#6:1](-[#8:2]-[#15:16]=[#8:17])(-[#8:4])-[#1:54].[#15:22](=[#8:23])-[#8:20]-[#15:21](=[#8:46])(-[#8:47])-[#8:48],"EVODEX.2-P1078,EVODEX.2-P3597,EVODEX.2-P3727,EVODEX.2-P3862,EVODEX.2-P3863",74219569462718285905330380304214344815070299596610794082632677172529652393367
EVODEX.2-Dm389,[#8:4]-[#6:1](-[#6:5])(-[#1:60])-[#1].[#8:3]=[#6:2]=[#8:40]>>[#8:4]-[#6:1](-[#6:2](=[#8:40])-[#8:3]-[#1])(-[#6:5])-[#1:60],"EVODEX.2-P1082,EVODEX.2-P1670,EVODEX.2-P3121,EVODEX.2-P3840,EVODEX.2-P3842",28621435577489346009768906775916287593927011040302212859651117678026862046100
EVODEX.2-Dm391,[#6:3]-[#6:1](=[#8:10])-[#1:23].[#8:11](-[#8:12]-[#1])-[#1]>>[#6:3]-[#6:1](-[#7](-[#1])-[#1])(-[#1:23])-[#1].[#8:10](-[#1])-[#1].[#8:11]=[#8:12],"EVODEX.2-P1092,EVODEX.2-P2886,EVODEX.2-P3043,EVODEX.2-P3074,EVODEX.2-P3084",66277414782645619553541538720110997336873059555485363841765557565822704090664
EVODEX.2-Dm392,[#6:3]-[#6:1](=[#8:14])-[#1:27].[#7:2](-[#6:10])(-[#1])-[#1].[#8:15](-[#8:16]-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#6:10])-[#1])(-[#1:27])-[#1].[#8:14](-[#1])-[#1].[#8:15]=[#8:16],"EVODEX.2-P1094,EVODEX.2-P2782,EVODEX.2-P3457,EVODEX.2-P3461,EVODEX.2-P3462",90024426715609406725289184091886217264886131728804271561913559955362631636165
EVODEX.2-Dm393,[#6:3]-[#6:1](=[#8])-[#1:27].[#7:2](-[#6:10])(-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#6:10])-[#1])(-[#1:27])-[#1],"EVODEX.2-P1095,EVODEX.2-P1103,EVODEX.2-P2780,EVODEX.2-P3144,EVODEX.2-P3459",39431894537708203378903737349417810988375907272122054833236453643066335810246
EVODEX.2-Dm394,[#6:3]-[#6:1](-[#7:10](-[#1])-[#1])(-[#1:23])-[#1].[#8:2](-[#1])-[#1].[#8:11]=[#8:12]>>[#6:3]-[#6:1](=[#8:2])-[#1:23].[#7:10](-[#1])(-[#1])-[#1].[#8:11](-[#8:12]-[#1])-[#1],"EVODEX.2-P1097,EVODEX.2-P3512,EVODEX.2-P3531,EVODEX.2-P3534,EVODEX.2-P3539",105697902053715144020677968431812093549675673249773253283426162816050925211032
EVODEX.2-Dm395,[#6:3]-[#6:1](-[#7](-[#1])-[#1])(-[#1:23])-[#1].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:2])-[#1:23],"EVODEX.2-P1098,EVODEX.2-P2754,EVODEX.2-P2823,EVODEX.2-P3465,EVODEX.2-P3508",99218357923659859868403297212550083755371574705645726088489132387211093216510
EVODEX.2-Dm396,[#6:3]-[#6:1](-[#7:10](-[#6:11])-[#1])(-[#1:27])-[#1].[#8:15]=[#8:16]>>[#6:3]-[#6:1](=[#8])-[#1:27].[#7:10](-[#6:11])(-[#1])-[#1].[#8:15](-[#8:16]-[#1])-[#1],"EVODEX.2-P1099,EVODEX.2-P1105,EVODEX.2-P1107,EVODEX.2-P3510,EVODEX.2-P3521",21965342753788436277900806622838003726340166656995256694516869411508589683431
EVODEX.2-Dm397,[#6:3]-[#6:1](-[#7:10](-[#6:11])-[#1])(-[#1:27])-[#1]>>[#6:3]-[#6:1](=[#8])-[#1:27].[#7:10](-[#6:11])(-[#1])-[#1],"EVODEX.2-P1100,EVODEX.2-P2819,EVODEX.2-P3127,EVODEX.2-P3262,EVODEX.2-P3509",2832554779809368186757448919332175690214533991094235242645792954516730738085
EVODEX.2-Dm398,[#6:3]-[#6:1](-[#7:10](-[#6:11])-[#1])(-[#1:27])-[#1].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:2])-[#1:27].[#7:10](-[#6:11])(-[#1])-[#1],"EVODEX.2-P1101,EVODEX.2-P2813,EVODEX.2-P2815,EVODEX.2-P3223,EVODEX.2-P3263",93053661074214709684281460188106814454906792754639901762596245949908511869411
EVODEX.2-Dm399,[#6:3]-[#6:1](=[#8])-[#1:38].[#7:2](-[#6:14])(-[#1])-[#1].[#8:19](-[#8:20]-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#6:14])-[#1])(-[#1:38])-[#1].[#8:19]=[#8:20],"EVODEX.2-P1102,EVODEX.2-P2783,EVODEX.2-P3295,EVODEX.2-P3458,EVODEX.2-P3511",87183154042894132645729406488392176736023358833713927107913163924890572728936
EVODEX.2-Dm400,[#6:3]-[#6:1](-[#7:9](-[#6:10])-[#1])(-[#1:29])-[#1].[#8:2](-[#1])-[#1].[#8:19]=[#8:20]>>[#6:3]-[#6:1](=[#8:2])-[#1:29].[#7:9](-[#6:10])(-[#1])-[#1].[#8:19](-[#8:20]-[#1])-[#1],"EVODEX.2-P1104,EVODEX.2-P1106,EVODEX.2-P2814,EVODEX.2-P3518,EVODEX.2-P3520",93761251401928255132364933484035966303055529695659327363315131641221345787953
EVODEX.2-Dm404,[#6:7]-[#6:2](=[#8:3])-[#6:8]=[#8:10]>>[#8]=[#6]-[#6](-[#6:2](-[#8:3]-[#1])(-[#6:7])-[#6:8]=[#8:10])(-[#1])-[#1],"EVODEX.2-P1122,EVODEX.2-P1148,EVODEX.2-P1157,EVODEX.2-P1169,EVODEX.2-P1190",94675233873517258478276983518272359518726009913507225426580780747728845546105
EVODEX.2-Dm405,[#6:58]-[#8:57]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1>>[#6:58]-[#8:57]-[#1],"EVODEX.2-P1126,EVODEX.2-P1291,EVODEX.2-P1382,EVODEX.2-P1449,EVODEX.2-P1452",77922599402026167416960723727066674784915683399676505523348116303699488255669
EVODEX.2-Dm406,[#6:3]-[#6:1](=[#8:4])-[#8:78]-[#6:2](-[#6:5])(-[#1:82])-[#1:83].[#8:77](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#6:2](-[#6:5])(-[#1:82])-[#1:83].[#8:77]=[#8:78],"EVODEX.2-P1132,EVODEX.2-P2319,EVODEX.2-P2747,EVODEX.2-P3265,EVODEX.2-P3271",9180328837010554975212929669602551008320089295259384285040779660301038649322
EVODEX.2-Dm407,[#6:3]-[#6:1](=[#8:4])-[#8:59]-[#6:2](-[#6:5])(-[#1:63])-[#1:64].[#6:16](=[#8:18])-[#6:10]1:[#6:15](:[#6:14](:[#6:13](:[#7&+:12](-[#6:19]):[#6:11]:1-[#1:102])-[#1:78])-[#1:77])-[#1:76].[#8:58](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#6:2](-[#6:5])(-[#1:63])-[#1:64].[#6:16](=[#8:18])-[#6:10]1=[#6:11](-[#7:12](-[#6:19])-[#6:13](=[#6:14](-[#6:15]-1(-[#1:76])-[#1])-[#1:77])-[#1:78])-[#1:102].[#8:58]=[#8:59],"EVODEX.2-P1133,EVODEX.2-P2266,EVODEX.2-P2744,EVODEX.2-P2760,EVODEX.2-P3269",81659231294013269045963196858311688762056242359530475416295974038750349449671
EVODEX.2-Dm408,[#6:3]-[#6:1](=[#8:4])-[#8]-[#6:2](-[#6:5])(-[#1:63])-[#1:64]>>[#6:3]-[#6:1](=[#8:4])-[#6:2](-[#6:5])(-[#1:63])-[#1:64],"EVODEX.2-P1134,EVODEX.2-P1995,EVODEX.2-P2745,EVODEX.2-P2746,EVODEX.2-P3270",113590990421311429651007197480630918535075051082225981040213878133216919410378
EVODEX.2-Dm409,[#6:3]-[#6:1](=[#8:4])-[#8:59]-[#6:2](-[#6:5])(-[#1:63])-[#1:64]>>[#6:3]-[#6:1](=[#8:4])-[#6:2](-[#6:5])(-[#1:63])-[#1:64].[#8]=[#8:59],"EVODEX.2-P1135,EVODEX.2-P2320,EVODEX.2-P2759,EVODEX.2-P3266,EVODEX.2-P3272",57408832217891611527141080842686865481000521420146330014598794064066621391054
EVODEX.2-Dm410,[#6:3]-[#6:1](=[#8:4])-[#8]-[#6:2](-[#6:5])(-[#1:63])-[#1:64].[#6:16](=[#8:18])-[#6:10]1:[#6:15](:[#6:14](:[#6:13](:[#7&+:12](-[#6:19]):[#6:11]:1-[#1:102])-[#1:78])-[#1:77])-[#1:76]>>[#6:3]-[#6:1](=[#8:4])-[#6:2](-[#6:5])(-[#1:63])-[#1:64].[#6:16](=[#8:18])-[#6:10]1=[#6:11](-[#7:12](-[#6:19])-[#6:13](=[#6:14](-[#6:15]-1(-[#1:76])-[#1])-[#1:77])-[#1:78])-[#1:102],"EVODEX.2-P1136,EVODEX.2-P2267,EVODEX.2-P2322,EVODEX.2-P2749,EVODEX.2-P3268",32886544593173860448309598930674238437477873390319730428677739322498699808355
EVODEX.2-Dm411,[#6:49](-[#6:51]=[#8:52])(-[#1:107])(-[#1:108])-[#1].[#6]-[#16]-[#6:50](=[#8:101])-[#6:102]>>[#6:51](=[#8:52])-[#6:49](-[#6:50](=[#8:101])-[#6:102])(-[#1:107])-[#1:108],"EVODEX.2-P1140,EVODEX.2-P1146,EVODEX.2-P1161,EVODEX.2-P1162,EVODEX.2-P1164",26327975934964422165966096487480147391215165415528554609495888596533127751692
EVODEX.2-Dm412,[#6:49](-[#6:51]=[#8:52])(-[#1:113])(-[#1:114])-[#1].[#6:2]-[#16:1]-[#6:50](=[#8:101])-[#6:102]>>[#6:2]-[#16:1]-[#1].[#6:51](=[#8:52])-[#6:49](-[#6:50](=[#8:101])-[#6:102])(-[#1:113])-[#1:114],"EVODEX.2-P1143,EVODEX.2-P1145,EVODEX.2-P1159,EVODEX.2-P1160,EVODEX.2-P1165",82873939750382051112785752344979991428689399383090163793576597631455538372926
EVODEX.2-Dm413,[#6:51](-[#6:52](=[#8:54])-[#16:1]-[#6:2])(-[#1:60])(-[#1:61])-[#1].[#6:55]-[#6:50](=[#8:49])-[#6:56]=[#8:58]>>[#6:2]-[#16:1]-[#1].[#6:55]-[#6:50](-[#8:49]-[#1])(-[#6:51](-[#6:52](=[#8:54])-[#8]-[#1])(-[#1:60])-[#1:61])-[#6:56]=[#8:58],"EVODEX.2-P1154,EVODEX.2-P1178,EVODEX.2-P1181,EVODEX.2-P1187,EVODEX.2-P1189",1242458501111501526861048139194068194239959257815400041802497557671275103015
EVODEX.2-Dm414,[#6:51](-[#6:52](=[#8:54])-[#16]-[#6])(-[#1:60])(-[#1:61])-[#1].[#6:55]-[#6:50](=[#8:49])-[#6:56]=[#8:58]>>[#6:55]-[#6:50](-[#8:49]-[#1])(-[#6:51](-[#6:52](=[#8:54])-[#8]-[#1])(-[#1:60])-[#1:61])-[#6:56]=[#8:58],"EVODEX.2-P1156,EVODEX.2-P1179,EVODEX.2-P1182,EVODEX.2-P1184,EVODEX.2-P1188",71843776499673306405706380174825094571375372469783055778020317621107252613384
EVODEX.2-Dm415,[#6:55]-[#6:50](=[#8:49])-[#6:56]=[#8:58].[#8:53](-[#1])-[#1]>>[#6:55]-[#6:50](-[#8:49]-[#1])(-[#6](-[#6](=[#8])-[#8:53]-[#1])(-[#1])-[#1])-[#6:56]=[#8:58],"EVODEX.2-P1158,EVODEX.2-P1170,EVODEX.2-P1172,EVODEX.2-P1192,EVODEX.2-P1195",57031722830826225013391120667065591778438504135478441188069340729548568022021
EVODEX.2-Dm416,[#6:51](-[#6:52](=[#8:54])-[#16]-[#6])(-[#1:63])(-[#1:64])-[#1].[#6:55]-[#6:50](=[#8:49])-[#6:56]=[#8:58].[#8:53](-[#1])-[#1]>>[#6:55]-[#6:50](-[#8:49]-[#1])(-[#6:51](-[#6:52](=[#8:54])-[#8:53]-[#1])(-[#1:63])-[#1:64])-[#6:56]=[#8:58],"EVODEX.2-P1171,EVODEX.2-P1183,EVODEX.2-P1186,EVODEX.2-P1191,EVODEX.2-P1194",13575931919941736049579275553751571838342421527717043669453625789181330173214
EVODEX.2-Dm417,[#6:50]-[#6:49](=[#8:51])-[#16]-[#6]>>[#6:50]-[#6:49](=[#8:51])-[#1],"EVODEX.2-P1173,EVODEX.2-P1730,EVODEX.2-P1916,EVODEX.2-P2730,EVODEX.2-P2734",77068411779577406983754843853071345257212087124971854871423822457288725570529
EVODEX.2-Dm418,[#6:50]-[#6:49](=[#8:51])-[#16:1]-[#6:2]>>[#6:2]-[#16:1]-[#1].[#6:50]-[#6:49](=[#8:51])-[#1],"EVODEX.2-P1174,EVODEX.2-P1507,EVODEX.2-P1727,EVODEX.2-P2298,EVODEX.2-P2712",7992935377119924900636702267395383725761829318771133173638097268532318341379
EVODEX.2-Dm419,[#6:23](=[#8:25])-[#6:17]1=[#6:22](-[#7:21](-[#6:26])-[#6:20](=[#6:19](-[#6:18]-1(-[#1:88])-[#1])-[#1:87])-[#1:86])-[#1:63].[#6:3]-[#6:1](=[#8:2])-[#6:4]=[#8:7]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4]=[#8:7])-[#1].[#6:23](=[#8:25])-[#6:17]1:[#6:18](:[#6:19](:[#6:20](:[#7&+:21](-[#6:26]):[#6:22]:1-[#1:63])-[#1:86])-[#1:87])-[#1:88],"EVODEX.2-P1200,EVODEX.2-P1674,EVODEX.2-P3157,EVODEX.2-P3162,EVODEX.2-P3184",92141577249141066005770656990436838866408669525590067806962271036513112067426
EVODEX.2-Dm420,[#6:3]-[#6:1](=[#8:2])-[#6:4]=[#8:7]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4]=[#8:7])-[#1],"EVODEX.2-P1201,EVODEX.2-P1960,EVODEX.2-P2295,EVODEX.2-P3156,EVODEX.2-P3158",112218665344509494202234454742471233305693048998144974378558751592745415985666
EVODEX.2-Dm421,[#6:53]-[#6:2](-[#8]-[#1])(-[#6:1](-[#6:3]=[#8:4])(-[#1:82])-[#1])-[#1:80]>>[#6:53]-[#6:2](=[#6:1](-[#6:3]=[#8:4])-[#1:82])-[#1:80],"EVODEX.2-P1208,EVODEX.2-P1503,EVODEX.2-P2227,EVODEX.2-P2229,EVODEX.2-P2231",109216353907802843720575476998597013969330582537875310561990472264769596627849
EVODEX.2-Dm422,[#6:1](-[#6:3])(-[#1:56])(-[#1:57])-[#1].[#6:13](=[#8:15])-[#6:7]1=[#6:12](-[#7:11](-[#6:16])-[#6:10](=[#6:9](-[#6:8]-1(-[#1:94])-[#1])-[#1:93])-[#1:92])-[#1:68].[#8:2]=[#8:55]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#1:56])-[#1:57].[#6:13](=[#8:15])-[#6:7]1:[#6:8](:[#6:9](:[#6:10](:[#7&+:11](-[#6:16]):[#6:12]:1-[#1:68])-[#1:92])-[#1:93])-[#1:94].[#8:55](-[#1])-[#1],"EVODEX.2-P1210,EVODEX.2-P1562,EVODEX.2-P1608,EVODEX.2-P1704,EVODEX.2-P2109",11642327915349286380962073345852296750619203903696482582388410332717977219404
EVODEX.2-Dm423,[#6:1](-[#6:3])(-[#1:56])(-[#1:57])-[#1].[#6:13](=[#8:15])-[#6:7]1=[#6:12](-[#7:11](-[#6:16])-[#6:10](=[#6:9](-[#6:8]-1(-[#1:94])-[#1])-[#1:93])-[#1:92])-[#1:68].[#8:2]=[#8]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#1:56])-[#1:57].[#6:13](=[#8:15])-[#6:7]1:[#6:8](:[#6:9](:[#6:10](:[#7&+:11](-[#6:16]):[#6:12]:1-[#1:68])-[#1:92])-[#1:93])-[#1:94],"EVODEX.2-P1211,EVODEX.2-P1609,EVODEX.2-P1705,EVODEX.2-P2105,EVODEX.2-P2196",65210143301431711128620048695094671457910495457380022990183986756359718983477
EVODEX.2-Dm424,[#6:1](-[#6:3])(-[#1:56])(-[#1:57])-[#1].[#8:2]=[#8:55]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#1:56])-[#1:57].[#8:55](-[#1])-[#1],"EVODEX.2-P1213,EVODEX.2-P1560,EVODEX.2-P1725,EVODEX.2-P2104,EVODEX.2-P2107",10743769375722014685350535473997719624190360947287952774737916529937850283687
EVODEX.2-Dm425,[#6:3]-[#6:1](=[#8:4])-[#1].[#6:18](=[#8:20])-[#6:12]1:[#6:17](:[#6:16](:[#6:15](:[#7&+:14](-[#6:21]):[#6:13]:1-[#1:93])-[#1:70])-[#1:69])-[#1:68].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#6:18](=[#8:20])-[#6:12]1=[#6:13](-[#7:14](-[#6:21])-[#6:15](=[#6:16](-[#6:17]-1(-[#1:68])-[#1])-[#1:69])-[#1:70])-[#1:93],"EVODEX.2-P1214,EVODEX.2-P1661,EVODEX.2-P3244,EVODEX.2-P3251,EVODEX.2-P3275",112444328523587339874605196145242497916922428238842990037068044175262010895400
EVODEX.2-Dm426,[#6:3]-[#6:1](-[#8:20]-[#1])(-[#1:27])-[#1:28]>>[#6:3]-[#6:1](-[#8]-[#15]=[#8])(-[#1:27])-[#1:28].[#8:20](-[#1])-[#1],"EVODEX.2-P1216,EVODEX.2-P1987,EVODEX.2-P2498,EVODEX.2-P2967,EVODEX.2-P3851",64394205613501436016719055536375779919821783552768521680556834481441922194349
EVODEX.2-Dm427,[#6:3]-[#16:1]-[#1].[#6:50]-[#16:2]-[#1]>>[#6:3]-[#16:1]-[#16:2]-[#6:50],"EVODEX.2-P1224,EVODEX.2-P2893,EVODEX.2-P3216,EVODEX.2-P3246,EVODEX.2-P3249",79099124444196504743506484941528044052188329213352134709265034485506017473209
EVODEX.2-Dm428,[#6:54]-[#16:53]-[#1].[#6:2](=[#8:4])-[#6:1](-[#6:52](=[#8:101])-[#6:102])(-[#1:178])-[#1:179]>>[#6:1](-[#6:2]=[#8:4])(-[#1:178])(-[#1:179])-[#1].[#6:54]-[#16:53]-[#6:52](=[#8:101])-[#6:102],"EVODEX.2-P1225,EVODEX.2-P1227,EVODEX.2-P1229,EVODEX.2-P1320,EVODEX.2-P1362",71262229391263163362657284269497824298977325015025657828277939877706002367628
EVODEX.2-Dm429,[#6:2](=[#8:4])-[#6:1](-[#6:52](=[#8:101])-[#6:102])(-[#1:178])-[#1:179]>>[#6:1](-[#6:2]=[#8:4])(-[#1:178])(-[#1:179])-[#1].[#6]-[#16]-[#6:52](=[#8:101])-[#6:102],"EVODEX.2-P1226,EVODEX.2-P1228,EVODEX.2-P1296,EVODEX.2-P1364,EVODEX.2-P1366",36370529790677580899239098025248399441304754978666881665659260348089840480510
